pmid,contrast_id,contrast_label,contrast_type,condition_1_type,condition_2_type,contrast_category,method_category,tissue_level,has_usable_coordinates,n_coordinates,direction,analysis_method,integrated_from
24459533,contrast_ReHo_ACC_correlation,Correlation between increased ReHo in left ACC after acupuncture and change in defecation frequency in FD group,brain-behavior correlation,verum,baseline,correlation_clinical,correlation_brain_behavior,,False,1,negative correlation (increased ReHo in left ACC negatively correlated with reduction in defecation frequency),Pearson or Spearman correlation (not specified) between altered ReHo value in ACC area of FD and decrease in defecation frequency during the second week (second week of the treatment minus baseline),
24459533,contrast_FC_FD_post_vs_pre,Functional connectivity network of ACC-L changes in FD patients after treatment,"within-group pre vs post, seed-based functional connectivity",verum,baseline,verum_post_gt_pre,seed_based_fc,,False,0,negative correlation (decreased functional connectivity after acupuncture),"seed voxel correlation with Fisher's Z transformation, paired sample t-test",
24459533,contrast_FC_HC_post_vs_pre,Functional connectivity network of ACC-L changes in HC after treatment,"within-group pre vs post, seed-based functional connectivity",verum,baseline,verum_post_gt_pre,seed_based_fc,,False,0,negative correlation (decreased functional connectivity after acupuncture),"seed voxel correlation with Fisher's Z transformation, paired sample t-test",
39089662,NC_01,Increased fALFF values in the right superior parietal lobule (SPL) after 4-week acupuncture treatment in AG compared with SG,group by time interaction (AG post - AG pre) vs (SG post - SG pre),verum,sham,group_comparison,whole_brain_activation,3.0,True,1,increased fALFF in AG relative to SG,mixed-effects analysis,
39089662,NC_02,Increased fALFF values in the right postcentral gyrus (PoCG) after 4-week acupuncture treatment in AG compared with SG,group by time interaction (AG post - AG pre) vs (SG post - SG pre),verum,sham,group_comparison,whole_brain_activation,3.0,True,1,increased fALFF in AG relative to SG,mixed-effects analysis,
39089662,NC_03,SVR prediction of 4-week ODI values in AG using right SPL fALFF and baseline clinical features,predictive model (SVR) in acupuncture group,baseline,verum,correlation_clinical,multivariate,,False,0,positive correlation between predicted and actual 4-week ODI values,support vector regression (SVR) with linear kernel; leave-one-out cross-validation (LOOCV),
39089662,NC_04,Spearman correlation between baseline right SPL fALFF and 4-week VAS for leg pain in AG,Spearman correlation between baseline neuroimaging metric and post-treatment clinical outcome,baseline,verum,correlation_clinical,correlation_brain_behavior,,False,0,weakly correlated,Spearman correlation analysis,
39089662,15499576_C1,Manual Acupuncture > Rest (signal increase),activation,verum,rest,verum_gt_rest,whole_brain_activation,,True,14,activation,activation,extraction_results.json
39089662,15499576_C2,Manual Acupuncture > Rest (signal decrease),activation,verum,rest,deactivation,whole_brain_activation,,True,11,deactivation,activation,extraction_results.json
39089662,15499576_C3,Tactile Sensory Control > Rest (signal increase),activation,sham,rest,sham_gt_rest,whole_brain_activation,4.0,True,4,activation,activation,extraction_results.json
39089662,15499576_C4,2-Hz Electroacupuncture > Rest (signal increase),activation,verum,rest,verum_gt_rest,whole_brain_activation,,True,22,activation,activation,extraction_results.json
39089662,15499576_C5,2-Hz Electroacupuncture > Rest (signal decrease),activation,verum,rest,deactivation,whole_brain_activation,,True,9,deactivation,activation,extraction_results.json
39089662,15499576_C6,100-Hz Electroacupuncture > Rest (signal increase),activation,verum,rest,verum_gt_rest,whole_brain_activation,,True,14,activation,activation,extraction_results.json
39089662,15499576_C7,100-Hz Electroacupuncture > Rest (signal decrease),activation,verum,rest,deactivation,whole_brain_activation,,True,13,deactivation,activation,extraction_results.json
36530635,contrast_1_pre_vs_HC,Comparison of FC between pre-acupuncture in subjective tinnitus and healthy control,two-sample t-test: tinnitus pre-acupuncture vs healthy control,baseline,baseline,group_comparison,seed_based_fc,,True,2,decreased FC in tinnitus patients relative to HC,Two-sample t-test; age and gender included as covariates,
36530635,contrast_2_post_vs_HC,Comparison of FC between post-acupuncture in subjective tinnitus and healthy control,two-sample t-test: tinnitus post-acupuncture vs healthy control,verum,baseline,group_comparison,seed_based_fc,,True,2,decreased FC in tinnitus patients relative to HC,Two-sample t-test; age and gender included as covariates,
36530635,contrast_3_post_vs_pre,Comparison of FC between post-acupuncture and pre-acupuncture in subjective tinnitus,Paired Student's t-test: post-acupuncture vs pre-acupuncture within tinnitus patients,verum,baseline,verum_post_gt_pre,seed_based_fc,,True,2,decreased FC at post-acupuncture relative to pre-acupuncture,Paired Student's t-test,
36530635,contrast_4_regression_TEQ_pre,Linear regression: TEQ vs. FC at pre-acupuncture,"simple linear regression: TEQ score as independent variable, FC as dependent variable, pre-acupuncture",baseline,not_applicable,correlation_clinical,correlation_brain_behavior,,False,0,positive correlation,simple linear regression,
36530635,contrast_5_regression_VAS_pre,Linear regression: VAS vs. FC at pre-acupuncture,"simple linear regression: VAS score as independent variable, FC as dependent variable, pre-acupuncture",baseline,not_applicable,correlation_clinical,correlation_brain_behavior,,False,0,positive correlation (strong),simple linear regression,
36530635,contrast_6_regression_THI_pre,Linear regression: THI vs. FC at pre-acupuncture,"simple linear regression: THI score as independent variable, FC as dependent variable, pre-acupuncture",baseline,not_applicable,correlation_clinical,correlation_brain_behavior,,False,0,not statistically significant,simple linear regression,
36530635,contrast_7_regression_TEQ_post,Linear regression: TEQ vs. FC at post-acupuncture,"simple linear regression: TEQ score as independent variable, FC as dependent variable, post-acupuncture",verum,not_applicable,correlation_clinical,correlation_brain_behavior,,False,0,positive correlation,simple linear regression,
36530635,contrast_8_regression_VAS_post,Linear regression: VAS vs. FC at post-acupuncture,"simple linear regression: VAS score as independent variable, FC as dependent variable, post-acupuncture",verum,not_applicable,correlation_clinical,correlation_brain_behavior,,False,0,positive correlation,simple linear regression,
36530635,19500677_C1,ACUP sensation-related activation (percept-fMRI main effect),activation,verum,not_applicable,verum_gt_rest,whole_brain_activation,,True,20,activation,activation,extraction_results.json
36530635,19500677_C2,ACUP sensation-related deactivation (percept-fMRI main effect),activation,verum,not_applicable,deactivation,whole_brain_activation,,True,8,deactivation,activation,extraction_results.json
36530635,19500677_C3,SHAM sensation-related activation (percept-fMRI main effect),activation,sham,not_applicable,sham_gt_rest,whole_brain_activation,4.0,True,25,activation,activation,extraction_results.json
36530635,19500677_C4,SHAM sensation-related deactivation (percept-fMRI main effect),activation,sham,not_applicable,deactivation,whole_brain_activation,,True,14,deactivation,activation,extraction_results.json
36530635,19500677_C5,ACUP > SHAM (percept-fMRI difference map),activation,verum,sham,verum_gt_sham,whole_brain_activation,,True,15,activation,activation,extraction_results.json
36530635,19500677_C6,SHAM > ACUP (percept-fMRI difference map),activation,sham,verum,verum_gt_sham,whole_brain_activation,,True,7,activation,activation,extraction_results.json
24734113,cont_pre_stroke_vs_hc_decreased_fc,"Decreased connectivity to the PCC in stroke patients (vs healthy controls, before acupuncture)","two-sample t-test: stroke patients < healthy controls, resting-state functional connectivity to PCC, baseline",baseline,baseline,group_comparison,seed_based_fc,,True,7,decreased (stroke < healthy controls),seed-based functional connectivity with bilateral PCC as ROI; Fisher r-to-z transformation; two-sample t-test,
24734113,cont_pre_stroke_vs_hc_increased_fc,"Increased connectivity to the PCC in stroke patients (vs healthy controls, before acupuncture)","two-sample t-test: stroke patients > healthy controls, resting-state functional connectivity to PCC, baseline",baseline,baseline,group_comparison,seed_based_fc,,True,11,increased (stroke > healthy controls),seed-based functional connectivity with bilateral PCC as ROI; Fisher r-to-z transformation; two-sample t-test,
24734113,cont_post_hc_increased_fc,Increased connectivity to the PCC in control subjects (post-acupuncture vs baseline),"paired t-test: post-acupuncture > baseline, resting-state functional connectivity to PCC, healthy controls",rest,baseline,verum_post_gt_pre,seed_based_fc,,True,2,increased (post-acupuncture > baseline),seed-based functional connectivity with bilateral PCC as ROI; Fisher r-to-z transformation; paired t-test,
24734113,cont_post_stroke_increased_fc,Increased connectivity to the PCC in stroke patients (post-acupuncture vs baseline),"paired t-test: post-acupuncture > baseline, resting-state functional connectivity to PCC, stroke patients",rest,baseline,verum_post_gt_pre,seed_based_fc,,True,2,increased (post-acupuncture > baseline),seed-based functional connectivity with bilateral PCC as ROI; Fisher r-to-z transformation; paired t-test,
24734113,cont_post_stroke_decreased_fc,Decreased connectivity to the PCC in stroke patients (post-acupuncture vs baseline),"paired t-test: post-acupuncture < baseline, resting-state functional connectivity to PCC, stroke patients",rest,baseline,deactivation,seed_based_fc,,True,2,decreased (post-acupuncture < baseline),seed-based functional connectivity with bilateral PCC as ROI; Fisher r-to-z transformation; paired t-test,
36890655,nc_KOA_vs_HC,KOA knee pain patients vs. healthy controls (vlPAG rs-FC at baseline),two-sample t-test; KOA > HCs,baseline,baseline,group_comparison,seed_based_fc,,True,2,KOA > HCs (increased vlPAG rs-FC in KOA relative to HCs),two-sample t-test; seed-based resting-state functional connectivity,
36890655,nc_KOA_vs_HC_corr,Spearman correlation: bilateral thalamus rs-FC levels and SF-MPQ in KOA patients,Spearman correlation analysis,baseline,not_applicable,correlation_clinical,correlation_brain_behavior,,False,0,positive correlation,Spearman correlation analysis,
36890655,nc_VA_post_pre,vlPAG rs-FC changes in verum acupuncture group (post > pre),paired t-test; Post > Pre in VA group,verum,baseline,verum_post_gt_pre,seed_based_fc,,True,3,increased vlPAG rs-FC post-treatment (Post > Pre),paired t-test; seed-based resting-state functional connectivity,
36890655,nc_VA_vs_SA,"vlPAG rs-FC difference between verum acupuncture group and sham acupuncture group (VA > SA, post-pre)",factorial design; VA > SA (post-pre),verum,sham,verum_gt_sham,seed_based_fc,1.0,False,0,no significant variation (None),factorial design modules; seed-based resting-state functional connectivity,
36890655,nc_AG_post_pre,vlPAG rs-FC changes in acupuncture group (verum + sham) (Post > Pre),paired t-test; Post > Pre in AG group,verum,baseline,verum_post_gt_pre,seed_based_fc,,True,3,increased vlPAG rs-FC post-treatment (Post > Pre),paired t-test; seed-based resting-state functional connectivity,
36890655,nc_SC_post_pre,vlPAG rs-FC changes in celecoxib group (Post vs Pre),paired t-test; Post > Pre and Post < Pre in SC group,baseline,baseline,group_comparison,seed_based_fc,,False,0,no significant alterations (None),paired t-test; seed-based resting-state functional connectivity,
36890655,nc_PB_post_pre,vlPAG rs-FC changes in placebo group (Post vs Pre),paired t-test; Post > Pre and Post < Pre in PB group,baseline,baseline,group_comparison,seed_based_fc,4.0,False,0,no significant alterations (None),paired t-test; seed-based resting-state functional connectivity,
36890655,nc_WL_post_pre,vlPAG rs-FC changes in waiting list group (Post vs Pre),paired t-test; Post > Pre and Post < Pre in WL group,waiting_list,waiting_list,group_comparison,seed_based_fc,,False,0,no significant alterations (None),paired t-test; seed-based resting-state functional connectivity,
36890655,nc_AG_vs_SC,"vlPAG rs-FC difference between acupuncture group and celecoxib group (AG > SC, post-pre)",factorial design; AG > SC (post-pre),verum,baseline,group_comparison,seed_based_fc,,True,2,AG > SC (AG shows greater increase post-pre),factorial design modules; seed-based resting-state functional connectivity,
